300,20240115,0.246003,0.246003,0.201917,0.201917,0.179423,0.179423,0.167671,0.167671,0.162111,0.162111,0.164203,0.164203,0.173568,0.173568,0.176238,0.176238,0.173295,0.173295,0.177165,0.177165,0.187789,0.187789,0.203087,0.203087,0.228334,0.228334,0.263291,0.263291,0.303684,0.303684,0.355671,0.355671,0.426609,0.426609,0.518272,0.518272,0.600850,0.600850,0.361803,0.361803,0.530912,0.530912,0.450476,0.450476,0.360430,0.360430,0.285423,0.285423
300,20240116,0.274349,0.274349,0.225772,0.225772,0.200083,0.200083,0.183957,0.183957,0.178165,0.178165,0.180105,0.180105,0.191287,0.191287,0.212133,0.212133,0.228561,0.228561,0.233794,0.233794,0.223281,0.223281,0.202504,0.202504,0.213750,0.213750,0.182237,0.182237,0.170062,0.170062,0.182249,0.182249,0.206835,0.206835,0.250766,0.250766,0.280562,0.280562,0.248495,0.248495,0.279648,0.279648,0.270249,0.270249,0.233191,0.233191,0.193418,0.193418
300,20240117,0.204081,0.204081,0.166578,0.166578,0.145556,0.145556,0.138474,0.138474,0.137548,0.137548,0.145822,0.145822,0.160992,0.160992,0.165314,0.165314,0.161694,0.161694,0.156013,0.156013,0.157053,0.157053,0.156475,0.156475,0.159153,0.159153,0.159378,0.159378,0.159285,0.159285,0.167188,0.167188,0.183425,0.183425,0.216015,0.216015,0.242241,0.242241,0.205311,0.205311,0.268540,0.268540,0.261493,0.261493,0.226838,0.226838,0.185248,0.185248
300,20240118,0.194025,0.194025,0.162258,0.162258,0.143441,0.143441,0.137750,0.137750,0.135889,0.135889,0.144700,0.144700,0.158003,0.158003,0.166005,0.166005,0.164107,0.164107,0.163652,0.163652,0.171460,0.171460,0.169898,0.169898,0.170209,0.170209,0.161404,0.161404,0.166198,0.166198,0.168681,0.168681,0.176765,0.176765,0.206934,0.206934,0.232589,0.232589,0.206157,0.206157,0.257934,0.257934,0.257910,0.257910,0.230931,0.230931,0.195354,0.195354
300,20240119,0.206414,0.206414,0.168436,0.168436,0.147476,0.147476,0.138354,0.138354,0.132494,0.132494,0.134915,0.134915,0.145680,0.145680,0.153540,0.153540,0.179872,0.179872,0.186222,0.186222,0.186606,0.186606,0.184670,0.184670,0.182383,0.182383,0.192765,0.192765,0.197088,0.197088,0.209389,0.209389,0.209331,0.209331,0.253811,0.253811,0.276891,0.276891,0.222177,0.222177,0.279059,0.279059,0.272123,0.272123,0.248032,0.248032,0.211367,0.211367
300,20240120,0.222634,0.222634,0.184489,0.184489,0.160515,0.160515,0.148329,0.148329,0.142421,0.142421,0.140747,0.140747,0.146263,0.146263,0.150337,0.150337,0.162908,0.162908,0.182247,0.182247,0.190575,0.190575,0.194357,0.194357,0.201267,0.201267,0.201868,0.201868,0.204089,0.204089,0.202899,0.202899,0.219722,0.219722,0.252895,0.252895,0.269872,0.269872,0.232297,0.232297,0.286553,0.286553,0.269821,0.269821,0.233442,0.233442,0.193182,0.193182
300,20240121,0.203178,0.203178,0.167873,0.167873,0.145437,0.145437,0.137593,0.137593,0.136329,0.136329,0.145167,0.145167,0.161202,0.161202,0.173880,0.173880,0.177092,0.177092,0.174458,0.174458,0.175588,0.175588,0.169819,0.169819,0.169845,0.169845,0.163299,0.163299,0.161133,0.161133,0.162700,0.162700,0.182714,0.182714,0.229371,0.229371,0.256997,0.256997,0.224739,0.224739,0.279644,0.279644,0.270416,0.270416,0.229964,0.229964,0.186315,0.186315
300,20240122,0.197839,0.197839,0.165301,0.165301,0.145218,0.145218,0.136055,0.136055,0.135187,0.135187,0.145045,0.145045,0.160084,0.160084,0.164667,0.164667,0.165894,0.165894,0.160207,0.160207,0.157557,0.157557,0.160708,0.160708,0.171247,0.171247,0.189640,0.189640,0.223610,0.223610,0.263831,0.263831,0.340024,0.340024,0.432591,0.432591,0.516174,0.516174,0.345238,0.345238,0.485389,0.485389,0.409421,0.409421,0.322892,0.322892,0.252808,0.252808
300,20240123,0.251434,0.251434,0.213405,0.213405,0.192158,0.192158,0.179990,0.179990,0.178500,0.178500,0.188746,0.188746,0.195473,0.195473,0.205198,0.205198,0.200589,0.200589,0.211289,0.211289,0.231547,0.231547,0.265054,0.265054,0.314286,0.314286,0.374617,0.374617,0.421434,0.421434,0.415868,0.415868,0.455322,0.455322,0.481794,0.481794,0.513741,0.513741,0.341855,0.341855,0.422475,0.422475,0.350984,0.350984,0.285406,0.285406,0.227077,0.227077
300,20240124,0.229666,0.229666,0.188129,0.188129,0.166383,0.166383,0.157339,0.157339,0.153825,0.153825,0.158779,0.158779,0.171344,0.171344,0.190318,0.190318,0.187578,0.187578,0.177026,0.177026,0.173084,0.173084,0.176147,0.176147,0.197999,0.197999,0.192241,0.192241,0.188458,0.188458,0.197735,0.197735,0.233233,0.233233,0.266459,0.266459,0.273131,0.273131,0.231926,0.231926,0.277447,0.277447,0.258853,0.258853,0.229840,0.229840,0.195581,0.195581
300,20240125,0.206907,0.206907,0.170517,0.170517,0.149115,0.149115,0.139473,0.139473,0.135262,0.135262,0.137367,0.137367,0.146491,0.146491,0.156293,0.156293,0.168494,0.168494,0.178863,0.178863,0.182350,0.182350,0.181914,0.181914,0.177382,0.177382,0.176850,0.176850,0.173746,0.173746,0.182371,0.182371,0.190633,0.190633,0.212028,0.212028,0.233510,0.233510,0.210553,0.210553,0.253707,0.253707,0.249772,0.249772,0.224402,0.224402,0.192134,0.192134
300,20240126,0.204403,0.204403,0.170615,0.170615,0.150151,0.150151,0.139045,0.139045,0.133495,0.133495,0.134270,0.134270,0.145036,0.145036,0.153921,0.153921,0.162523,0.162523,0.167610,0.167610,0.175258,0.175258,0.173594,0.173594,0.169166,0.169166,0.169474,0.169474,0.172798,0.172798,0.183835,0.183835,0.202572,0.202572,0.232101,0.232101,0.251970,0.251970,0.207990,0.207990,0.264464,0.264464,0.254661,0.254661,0.225600,0.225600,0.194823,0.194823
300,20240127,0.203964,0.203964,0.168939,0.168939,0.149211,0.149211,0.138655,0.138655,0.134259,0.134259,0.133287,0.133287,0.140294,0.140294,0.147270,0.147270,0.155207,0.155207,0.169994,0.169994,0.177694,0.177694,0.181300,0.181300,0.189445,0.189445,0.192777,0.192777,0.206775,0.206775,0.229995,0.229995,0.268608,0.268608,0.331795,0.331795,0.377969,0.377969,0.281475,0.281475,0.376207,0.376207,0.338639,0.338639,0.279981,0.279981,0.227569,0.227569
300,20240128,0.225425,0.225425,0.185204,0.185204,0.161588,0.161588,0.152027,0.152027,0.147605,0.147605,0.153786,0.153786,0.169276,0.169276,0.177244,0.177244,0.174370,0.174370,0.181364,0.181364,0.196918,0.196918,0.231057,0.231057,0.269496,0.269496,0.306146,0.306146,0.346810,0.346810,0.372279,0.372279,0.408336,0.408336,0.461673,0.461673,0.472239,0.472239,0.297228,0.297228,0.367790,0.367790,0.314444,0.314444,0.257569,0.257569,0.203439,0.203439
300,20240129,0.211534,0.211534,0.177617,0.177617,0.157874,0.157874,0.149145,0.149145,0.146434,0.146434,0.153621,0.153621,0.172467,0.172467,0.187137,0.187137,0.172061,0.172061,0.156850,0.156850,0.155854,0.155854,0.160530,0.160530,0.175255,0.175255,0.190406,0.190406,0.215335,0.215335,0.254126,0.254126,0.309668,0.309668,0.366720,0.366720,0.392019,0.392019,0.258125,0.258125,0.330227,0.330227,0.290642,0.290642,0.237754,0.237754,0.191687,0.191687
300,20240130,0.202196,0.202196,0.168744,0.168744,0.147938,0.147938,0.140718,0.140718,0.140501,0.140501,0.149095,0.149095,0.172722,0.172722,0.187236,0.187236,0.169707,0.169707,0.163859,0.163859,0.157070,0.157070,0.159720,0.159720,0.157853,0.157853,0.152062,0.152062,0.151412,0.151412,0.162288,0.162288,0.191682,0.191682,0.231594,0.231594,0.270005,0.270005,0.224176,0.224176,0.285492,0.285492,0.269777,0.269777,0.228581,0.228581,0.184883,0.184883
300,20240131,0.197779,0.197779,0.165287,0.165287,0.145302,0.145302,0.137718,0.137718,0.137328,0.137328,0.146733,0.146733,0.172345,0.172345,0.193120,0.193120,0.165824,0.165824,0.154258,0.154258,0.148465,0.148465,0.147551,0.147551,0.153756,0.153756,0.160532,0.160532,0.170421,0.170421,0.191126,0.191126,0.237737,0.237737,0.295284,0.295284,0.341889,0.341889,0.249382,0.249382,0.325706,0.325706,0.293416,0.293416,0.243443,0.243443,0.198069,0.198069
300,20240201,0.207520,0.207520,0.172946,0.172946,0.152121,0.152121,0.142589,0.142589,0.141267,0.141267,0.149094,0.149094,0.169783,0.169783,0.184629,0.184629,0.171592,0.171592,0.160707,0.160707,0.153599,0.153599,0.149889,0.149889,0.151363,0.151363,0.154697,0.154697,0.161530,0.161530,0.173296,0.173296,0.203622,0.203622,0.238275,0.238275,0.262237,0.262237,0.216303,0.216303,0.274664,0.274664,0.263523,0.263523,0.231845,0.231845,0.195850,0.195850
300,20240202,0.206277,0.206277,0.169764,0.169764,0.149590,0.149590,0.139763,0.139763,0.135916,0.135916,0.137607,0.137607,0.148960,0.148960,0.166734,0.166734,0.176230,0.176230,0.182935,0.182935,0.191365,0.191365,0.212293,0.212293,0.246358,0.246358,0.279926,0.279926,0.324366,0.324366,0.384347,0.384347,0.448517,0.448517,0.522433,0.522433,0.569362,0.569362,0.361086,0.361086,0.470426,0.470426,0.387078,0.387078,0.311979,0.311979,0.250724,0.250724
300,20240203,0.246425,0.246425,0.201520,0.201520,0.173392,0.173392,0.160881,0.160881,0.153285,0.153285,0.151569,0.151569,0.157920,0.157920,0.167500,0.167500,0.186321,0.186321,0.220161,0.220161,0.266410,0.266410,0.327852,0.327852,0.387475,0.387475,0.440571,0.440571,0.489587,0.489587,0.537069,0.537069,0.601306,0.601306,0.685499,0.685499,0.764446,0.764446,0.497188,0.497188,0.709604,0.709604,0.572781,0.572781,0.409428,0.409428,0.314148,0.314148
300,20240204,0.300872,0.300872,0.251540,0.251540,0.218981,0.218981,0.203671,0.203671,0.196799,0.196799,0.196835,0.196835,0.209257,0.209257,0.223108,0.223108,0.190597,0.190597,0.179007,0.179007,0.196471,0.196471,0.214294,0.214294,0.214512,0.214512,0.201951,0.201951,0.201020,0.201020,0.195919,0.195919,0.219219,0.219219,0.277238,0.277238,0.288249,0.288249,0.234359,0.234359,0.292553,0.292553,0.270231,0.270231,0.226908,0.226908,0.183290,0.183290
300,20240205,0.196199,0.196199,0.164466,0.164466,0.145256,0.145256,0.137017,0.137017,0.137392,0.137392,0.147912,0.147912,0.175739,0.175739,0.197107,0.197107,0.170575,0.170575,0.152671,0.152671,0.148256,0.148256,0.149615,0.149615,0.147071,0.147071,0.145693,0.145693,0.145669,0.145669,0.149979,0.149979,0.177365,0.177365,0.220763,0.220763,0.259224,0.259224,0.216159,0.216159,0.282104,0.282104,0.266743,0.266743,0.224079,0.224079,0.179684,0.179684
300,20240206,0.193329,0.193329,0.161664,0.161664,0.143264,0.143264,0.136375,0.136375,0.135251,0.135251,0.146158,0.146158,0.173815,0.173815,0.194176,0.194176,0.167584,0.167584,0.155456,0.155456,0.153806,0.153806,0.149771,0.149771,0.150954,0.150954,0.149848,0.149848,0.150861,0.150861,0.156625,0.156625,0.181662,0.181662,0.226475,0.226475,0.261200,0.261200,0.217123,0.217123,0.283213,0.283213,0.267630,0.267630,0.222586,0.222586,0.182055,0.182055
300,20240207,0.196034,0.196034,0.162384,0.162384,0.143325,0.143325,0.134214,0.134214,0.133739,0.133739,0.145128,0.145128,0.172663,0.172663,0.195077,0.195077,0.169155,0.169155,0.155429,0.155429,0.148037,0.148037,0.142527,0.142527,0.145444,0.145444,0.148929,0.148929,0.151927,0.151927,0.168641,0.168641,0.208653,0.208653,0.258545,0.258545,0.293656,0.293656,0.225443,0.225443,0.297437,0.297437,0.275383,0.275383,0.232542,0.232542,0.188933,0.188933
300,20240208,0.199675,0.199675,0.166130,0.166130,0.147130,0.147130,0.138582,0.138582,0.137623,0.137623,0.146208,0.146208,0.170680,0.170680,0.199455,0.199455,0.178974,0.178974,0.164480,0.164480,0.164496,0.164496,0.161251,0.161251,0.158157,0.158157,0.150550,0.150550,0.150719,0.150719,0.158628,0.158628,0.185643,0.185643,0.219718,0.219718,0.248086,0.248086,0.213480,0.213480,0.271632,0.271632,0.257961,0.257961,0.227914,0.227914,0.191425,0.191425
300,20240209,0.204034,0.204034,0.168314,0.168314,0.147640,0.147640,0.136614,0.136614,0.133270,0.133270,0.135364,0.135364,0.147787,0.147787,0.168030,0.168030,0.182905,0.182905,0.190155,0.190155,0.186659,0.186659,0.179362,0.179362,0.185402,0.185402,0.190525,0.190525,0.198984,0.198984,0.220423,0.220423,0.257028,0.257028,0.309616,0.309616,0.358495,0.358495,0.279493,0.279493,0.353498,0.353498,0.318072,0.318072,0.273403,0.273403,0.228223,0.228223
300,20240210,0.231374,0.231374,0.188271,0.188271,0.164460,0.164460,0.152333,0.152333,0.146611,0.146611,0.146328,0.146328,0.154979,0.154979,0.171647,0.171647,0.186219,0.186219,0.203761,0.203761,0.228376,0.228376,0.266817,0.266817,0.311858,0.311858,0.356072,0.356072,0.401203,0.401203,0.456061,0.456061,0.517775,0.517775,0.598417,0.598417,0.667376,0.667376,0.437582,0.437582,0.601161,0.601161,0.478676,0.478676,0.359320,0.359320,0.275756,0.275756
300,20240211,0.265673,0.265673,0.220066,0.220066,0.190382,0.190382,0.177103,0.177103,0.170903,0.170903,0.174625,0.174625,0.197505,0.197505,0.219579,0.219579,0.212903,0.212903,0.226997,0.226997,0.263443,0.263443,0.306191,0.306191,0.360424,0.360424,0.406591,0.406591,0.461693,0.461693,0.551697,0.551697,0.679543,0.679543,0.751742,0.751742,0.725204,0.725204,0.455162,0.455162,0.605137,0.605137,0.481442,0.481442,0.364786,0.364786,0.282682,0.282682
300,20240212,0.269023,0.269023,0.223479,0.223479,0.200944,0.200944,0.193580,0.193580,0.190972,0.190972,0.198184,0.198184,0.219979,0.219979,0.248529,0.248529,0.255777,0.255777,0.281215,0.281215,0.323707,0.323707,0.371485,0.371485,0.436873,0.436873,0.507496,0.507496,0.558491,0.558491,0.554546,0.554546,0.521660,0.521660,0.567012,0.567012,0.523359,0.523359,0.368528,0.368528,0.406310,0.406310,0.336142,0.336142,0.266175,0.266175,0.210140,0.210140
300,20240213,0.217827,0.217827,0.178959,0.178959,0.158038,0.158038,0.148989,0.148989,0.146139,0.146139,0.154298,0.154298,0.178550,0.178550,0.196213,0.196213,0.166681,0.166681,0.153595,0.153595,0.152838,0.152838,0.153160,0.153160,0.150537,0.150537,0.148455,0.148455,0.151899,0.151899,0.154241,0.154241,0.181733,0.181733,0.220473,0.220473,0.248143,0.248143,0.211444,0.211444,0.275275,0.275275,0.262667,0.262667,0.222472,0.222472,0.183408,0.183408
300,20240214,0.195228,0.195228,0.162185,0.162185,0.143787,0.143787,0.136187,0.136187,0.135886,0.135886,0.148265,0.148265,0.175911,0.175911,0.203534,0.203534,0.174204,0.174204,0.153367,0.153367,0.146074,0.146074,0.142751,0.142751,0.144135,0.144135,0.142818,0.142818,0.145216,0.145216,0.154144,0.154144,0.181554,0.181554,0.222557,0.222557,0.254784,0.254784,0.210837,0.210837,0.279584,0.279584,0.260265,0.260265,0.220527,0.220527,0.179995,0.179995
300,20240215,0.194204,0.194204,0.162575,0.162575,0.144522,0.144522,0.135686,0.135686,0.134293,0.134293,0.144008,0.144008,0.170032,0.170032,0.205066,0.205066,0.192509,0.192509,0.177431,0.177431,0.163790,0.163790,0.156601,0.156601,0.153346,0.153346,0.149744,0.149744,0.149370,0.149370,0.160199,0.160199,0.190122,0.190122,0.227513,0.227513,0.259100,0.259100,0.229567,0.229567,0.276583,0.276583,0.261544,0.261544,0.229839,0.229839,0.194234,0.194234
300,20240216,0.205914,0.205914,0.169900,0.169900,0.148786,0.148786,0.139415,0.139415,0.134607,0.134607,0.136032,0.136032,0.146220,0.146220,0.174877,0.174877,0.191704,0.191704,0.198983,0.198983,0.194676,0.194676,0.183566,0.183566,0.189271,0.189271,0.197701,0.197701,0.209889,0.209889,0.226039,0.226039,0.250575,0.250575,0.285538,0.285538,0.310034,0.310034,0.250122,0.250122,0.296584,0.296584,0.274776,0.274776,0.240544,0.240544,0.204057,0.204057
300,20240217,0.213316,0.213316,0.178290,0.178290,0.155359,0.155359,0.142751,0.142751,0.137994,0.137994,0.137708,0.137708,0.144133,0.144133,0.167358,0.167358,0.182359,0.182359,0.199214,0.199214,0.204337,0.204337,0.197722,0.197722,0.194604,0.194604,0.194370,0.194370,0.202975,0.202975,0.222240,0.222240,0.253211,0.253211,0.300428,0.300428,0.333116,0.333116,0.264213,0.264213,0.320618,0.320618,0.282308,0.282308,0.232328,0.232328,0.189842,0.189842
300,20240218,0.203121,0.203121,0.174481,0.174481,0.153107,0.153107,0.142452,0.142452,0.140940,0.140940,0.148672,0.148672,0.171788,0.171788,0.205867,0.205867,0.186907,0.186907,0.167023,0.167023,0.153944,0.153944,0.150866,0.150866,0.151262,0.151262,0.153900,0.153900,0.160769,0.160769,0.175857,0.175857,0.217672,0.217672,0.276894,0.276894,0.318853,0.318853,0.246875,0.246875,0.311632,0.311632,0.279082,0.279082,0.230620,0.230620,0.188239,0.188239
300,20240219,0.199332,0.199332,0.166167,0.166167,0.146639,0.146639,0.139124,0.139124,0.139069,0.139069,0.148654,0.148654,0.172310,0.172310,0.193383,0.193383,0.160667,0.160667,0.157113,0.157113,0.160039,0.160039,0.172964,0.172964,0.198055,0.198055,0.218640,0.218640,0.263331,0.263331,0.333693,0.333693,0.443036,0.443036,0.536127,0.536127,0.538708,0.538708,0.317507,0.317507,0.433117,0.433117,0.370483,0.370483,0.295737,0.295737,0.236904,0.236904
300,20240220,0.237307,0.237307,0.200402,0.200402,0.176368,0.176368,0.169006,0.169006,0.165722,0.165722,0.172450,0.172450,0.193837,0.193837,0.225466,0.225466,0.198627,0.198627,0.185749,0.185749,0.188501,0.188501,0.213037,0.213037,0.257319,0.257319,0.305788,0.305788,0.359635,0.359635,0.428189,0.428189,0.517067,0.517067,0.620168,0.620168,0.700585,0.700585,0.440787,0.440787,0.612016,0.612016,0.505568,0.505568,0.387027,0.387027,0.298839,0.298839
300,20240221,0.286494,0.286494,0.241261,0.241261,0.215436,0.215436,0.203737,0.203737,0.199603,0.199603,0.205265,0.205265,0.225958,0.225958,0.247616,0.247616,0.236512,0.236512,0.252119,0.252119,0.272824,0.272824,0.321052,0.321052,0.383769,0.383769,0.431346,0.431346,0.482252,0.482252,0.569917,0.569917,0.755778,0.755778,0.763392,0.763392,0.727779,0.727779,0.398360,0.398360,0.476713,0.476713,0.388409,0.388409,0.308740,0.308740,0.249106,0.249106
300,20240222,0.246170,0.246170,0.202283,0.202283,0.178636,0.178636,0.166233,0.166233,0.162123,0.162123,0.165965,0.165965,0.182381,0.182381,0.203374,0.203374,0.180378,0.180378,0.168657,0.168657,0.164852,0.164852,0.156407,0.156407,0.158966,0.158966,0.156853,0.156853,0.153744,0.153744,0.158008,0.158008,0.180260,0.180260,0.212935,0.212935,0.245009,0.245009,0.218373,0.218373,0.271049,0.271049,0.253872,0.253872,0.222678,0.222678,0.189529,0.189529
300,20240223,0.204379,0.204379,0.168638,0.168638,0.147551,0.147551,0.136913,0.136913,0.133590,0.133590,0.136376,0.136376,0.148383,0.148383,0.175066,0.175066,0.188369,0.188369,0.194767,0.194767,0.189843,0.189843,0.185322,0.185322,0.178796,0.178796,0.176719,0.176719,0.176025,0.176025,0.179644,0.179644,0.193183,0.193183,0.223036,0.223036,0.250428,0.250428,0.233572,0.233572,0.271357,0.271357,0.253827,0.253827,0.221235,0.221235,0.190736,0.190736
300,20240224,0.206764,0.206764,0.172909,0.172909,0.148753,0.148753,0.139964,0.139964,0.134853,0.134853,0.136620,0.136620,0.146319,0.146319,0.164823,0.164823,0.178017,0.178017,0.186118,0.186118,0.185996,0.185996,0.196139,0.196139,0.211170,0.211170,0.236633,0.236633,0.277847,0.277847,0.309839,0.309839,0.361007,0.361007,0.416075,0.416075,0.427083,0.427083,0.289686,0.289686,0.361083,0.361083,0.307022,0.307022,0.246761,0.246761,0.199817,0.199817
300,20240225,0.208550,0.208550,0.175055,0.175055,0.154444,0.154444,0.147248,0.147248,0.144894,0.144894,0.152438,0.152438,0.176599,0.176599,0.211001,0.211001,0.191276,0.191276,0.168704,0.168704,0.161273,0.161273,0.155931,0.155931,0.156854,0.156854,0.153924,0.153924,0.156294,0.156294,0.163961,0.163961,0.193949,0.193949,0.242008,0.242008,0.281568,0.281568,0.236026,0.236026,0.291813,0.291813,0.262101,0.262101,0.219541,0.219541,0.178113,0.178113
